angle,receiverx,time_delay
-58.8581813936543,-16035.326451009289,0.0051537425929368275
-58.8581813936543,-14615.575819988273,-0.0057059764516874745
-58.8581813936543,-13334.787128473823,0.007695029845515642
-58.8581813936543,-12161.812404945887,0.012176032318851686
-58.8581813936543,-11074.444095836221,-0.002337219993227578
-58.8581813936543,-10056.248874561099,-0.0012028885962335751
-58.8581813936543,-9094.684894328622,-0.00647876689119275
-58.8581813936543,-8179.924027017655,0.01860486053729659
-58.8581813936543,-7304.083533942523,-0.01921811866899907
-58.8581813936543,-6460.706643257664,-0.006243090606810066
-58.8581813936543,-5644.400304639972,0.014664822385806747
-58.8581813936543,-4850.575394016621,-0.010811114568522231
-58.8581813936543,-4075.2554716597033,-0.016458590637600117
-58.8581813936543,-3314.932386176364,-0.0015020421652088161
-58.8581813936543,-2566.4543865098526,0.0011674739222664937
-58.8581813936543,-1826.9369810618202,0.009650973966101218
-58.8581813936543,-1093.6896837625404,-0.014132449282440585
-58.8581813936543,-364.15364551603017,0.010844479522409566
-58.8581813936543,364.15364551602863,0.010192869499459868
-58.8581813936543,1093.689683762539,-0.005627034921482912
-58.8581813936543,1826.9369810618202,0.0018032589429173031
-58.8581813936543,2566.4543865098526,-0.02357926069216134
-58.8581813936543,3314.932386176364,0.003324263511642886
-58.8581813936543,4075.255471659702,-0.007065813604481007
-58.8581813936543,4850.57539401662,0.0033307008019936865
-58.8581813936543,5644.400304639972,0.003469089151115001
-58.8581813936543,6460.706643257664,-0.01604149197275783
-58.8581813936543,7304.083533942523,0.006776122223457753
-58.8581813936543,8179.924027017652,0.017779256711894363
-58.8581813936543,9094.684894328619,0.023307318717336205
-58.8581813936543,10056.248874561099,0.02025826931139542
-58.8581813936543,11074.444095836221,0.03221656961573595
-58.8581813936543,12161.812404945887,0.030408508118627074
-58.8581813936543,13334.78712847382,0.053229949776104124
-58.8581813936543,14615.57581998827,0.07990673691900613
-58.8581813936543,16035.326451009285,0.11185759037842151
-58.8581813936543,17639.797753420946,0.13136723053311897
-58.8581813936543,19500.36812385895,0.14233512160435163
-55.59591727482012,-16035.326451009289,-0.004175519712776494
-55.59591727482012,-14615.575819988273,0.0023913782694079838
-55.59591727482012,-13334.787128473823,0.01567272063252167
-55.59591727482012,-12161.812404945887,-0.001968207154458652
-55.59591727482012,-11074.444095836221,-0.007362230556597076
-55.59591727482012,-10056.248874561099,-0.002185485150066893
-55.59591727482012,-9094.684894328622,0.004314193526685469
-55.59591727482012,-8179.924027017655,-0.00847576300569134
-55.59591727482012,-7304.083533942523,0.007009115449660267
-55.59591727482012,-6460.706643257664,0.001654765587009107
-55.59591727482012,-5644.400304639972,0.0032788789066883458
-55.59591727482012,-4850.575394016621,0.0004947770553859246
-55.59591727482012,-4075.2554716597033,-0.01434062894328562
-55.59591727482012,-3314.932386176364,0.0030288723809913203
-55.59591727482012,-2566.4543865098526,0.0008481741307560108
-55.59591727482012,-1826.9369810618202,-0.0017070532805674252
-55.59591727482012,-1093.6896837625404,-0.010965142724285006
-55.59591727482012,-364.15364551603017,0.00995136697698012
-55.59591727482012,364.15364551602863,0.018731802579185965
-55.59591727482012,1093.689683762539,0.021340684497632018
-55.59591727482012,1826.9369810618202,-0.00039959434144058487
-55.59591727482012,2566.4543865098526,-0.010309044718429309
-55.59591727482012,3314.932386176364,0.01235687830086039
-55.59591727482012,4075.255471659702,-0.0024475517936344555
-55.59591727482012,4850.57539401662,-0.00943000668382726
-55.59591727482012,5644.400304639972,0.0013972941901425943
-55.59591727482012,6460.706643257664,0.03494169821472518
-55.59591727482012,7304.083533942523,0.02728817248819746
-55.59591727482012,8179.924027017652,0.02828317205338858
-55.59591727482012,9094.684894328619,0.032756302158308395
-55.59591727482012,10056.248874561099,0.025811288726404695
-55.59591727482012,11074.444095836221,0.05627566675263093
-55.59591727482012,12161.812404945887,0.07805969775273276
-55.59591727482012,13334.78712847382,0.09515253974487474
-55.59591727482012,14615.57581998827,0.1169727999971767
-55.59591727482012,16035.326451009285,0.15726714898879876
-55.59591727482012,17639.797753420946,0.16318487831475104
-55.59591727482012,19500.36812385895,0.19180083800773237
-48.8828070038324,-16035.326451009289,-0.02664398278802888
-48.8828070038324,-14615.575819988273,-0.013531469388656996
-48.8828070038324,-13334.787128473823,-0.006034855694553635
-48.8828070038324,-12161.812404945887,0.003118259077756747
-48.8828070038324,-11074.444095836221,-0.007300204202610559
-48.8828070038324,-10056.248874561099,0.005892987066314321
-48.8828070038324,-9094.684894328622,-0.008070973594483782
-48.8828070038324,-8179.924027017655,0.007628405770315235
-48.8828070038324,-7304.083533942523,0.0035595264710046055
-48.8828070038324,-6460.706643257664,0.025270102427380252
-48.8828070038324,-5644.400304639972,0.002220477780691946
-48.8828070038324,-4850.575394016621,0.003488601634874893
-48.8828070038324,-4075.2554716597033,-0.010076423115339586
-48.8828070038324,-3314.932386176364,-0.014526627548935302
-48.8828070038324,-2566.4543865098526,-1.5167423696478143e-05
-48.8828070038324,-1826.9369810618202,0.0017138114908070625
-48.8828070038324,-1093.6896837625404,-0.004658794516169715
-48.8828070038324,-364.15364551603017,0.002941500401743109
-48.8828070038324,364.15364551602863,0.0032978955342536907
-48.8828070038324,1093.689683762539,-0.0006602454752328362
-48.8828070038324,1826.9369810618202,0.008437863537205803
-48.8828070038324,2566.4543865098526,0.0026303658411122926
-48.8828070038324,3314.932386176364,0.006116846950292436
-48.8828070038324,4075.255471659702,0.020097537415359037
-48.8828070038324,4850.57539401662,0.028313223671106225
-48.8828070038324,5644.400304639972,0.031563183110814456
-48.8828070038324,6460.706643257664,0.027781977291452622
-48.8828070038324,7304.083533942523,0.02947385259762005
-48.8828070038324,8179.924027017652,0.06541505488319044
-48.8828070038324,9094.684894328619,0.06855117335010809
-48.8828070038324,10056.248874561099,0.08191266746929732
-48.8828070038324,11074.444095836221,0.1041486914567419
-48.8828070038324,12161.812404945887,0.12715762390839802
-48.8828070038324,13334.78712847382,0.15767189013014998
-48.8828070038324,14615.57581998827,0.21975548555005633
-48.8828070038324,16035.326451009285,0.21089093042279086
-48.8828070038324,17639.797753420946,0.21374784012725148
-48.8828070038324,19500.36812385895,0.20704899539200444
-43.08747261338513,-16035.326451009289,0.0007494914931535139
-43.08747261338513,-14615.575819988273,0.022512995498203382
-43.08747261338513,-13334.787128473823,-0.00871296382315586
-43.08747261338513,-12161.812404945887,-0.00445771502303581
-43.08747261338513,-11074.444095836221,-0.006692634691008348
-43.08747261338513,-10056.248874561099,0.02235332070499813
-43.08747261338513,-9094.684894328622,-0.0004883559115680548
-43.08747261338513,-8179.924027017655,0.0008611180345729676
-43.08747261338513,-7304.083533942523,0.019157200770011956
-43.08747261338513,-6460.706643257664,-0.007367759266634974
-43.08747261338513,-5644.400304639972,0.0007596300050506373
-43.08747261338513,-4850.575394016621,-0.00780567795582585
-43.08747261338513,-4075.2554716597033,0.010403259424265808
-43.08747261338513,-3314.932386176364,-0.011686230847682654
-43.08747261338513,-2566.4543865098526,0.006561265865868875
-43.08747261338513,-1826.9369810618202,0.010434781193655759
-43.08747261338513,-1093.6896837625404,-0.00033543532282760084
-43.08747261338513,-364.15364551603017,-0.00036427282962277967
-43.08747261338513,364.15364551602863,-0.0016222110499202822
-43.08747261338513,1093.689683762539,0.004202095802217207
-43.08747261338513,1826.9369810618202,0.008193636232305946
-43.08747261338513,2566.4543865098526,0.015433469435144195
-43.08747261338513,3314.932386176364,0.0275819403454943
-43.08747261338513,4075.255471659702,0.03554399085790853
-43.08747261338513,4850.57539401662,0.022716736219458987
-43.08747261338513,5644.400304639972,0.04842970469283012
-43.08747261338513,6460.706643257664,0.06517345852416445
-43.08747261338513,7304.083533942523,0.07556578082524404
-43.08747261338513,8179.924027017652,0.10208388370075057
-43.08747261338513,9094.684894328619,0.11714119899375047
-43.08747261338513,10056.248874561099,0.15644454489470333
-43.08747261338513,11074.444095836221,0.20079648946383843
-43.08747261338513,12161.812404945887,0.21370202087039955
-43.08747261338513,13334.78712847382,0.21605161430772518
-43.08747261338513,14615.57581998827,0.21958817996765484
-43.08747261338513,16035.326451009285,0.1991003496015719
-43.08747261338513,17639.797753420946,0.1932436134747895
-43.08747261338513,19500.36812385895,0.1594181662841829
-35.012631823729286,-16035.326451009289,0.01173055847975833
-35.012631823729286,-14615.575819988273,0.004430287690597203
-35.012631823729286,-13334.787128473823,-0.007340735058264301
-35.012631823729286,-12161.812404945887,0.012697402696662325
-35.012631823729286,-11074.444095836221,-0.004208656733753068
-35.012631823729286,-10056.248874561099,-0.018711648803131208
-35.012631823729286,-9094.684894328622,0.000968151783176203
-35.012631823729286,-8179.924027017655,-0.0014507850168705898
-35.012631823729286,-7304.083533942523,-0.0012767388525359927
-35.012631823729286,-6460.706643257664,0.004557963835826531
-35.012631823729286,-5644.400304639972,0.009558783838661197
-35.012631823729286,-4850.575394016621,0.002408009346265899
-35.012631823729286,-4075.2554716597033,-0.013134889832156025
-35.012631823729286,-3314.932386176364,0.002465504348285062
-35.012631823729286,-2566.4543865098526,0.00083465477809095
-35.012631823729286,-1826.9369810618202,0.013693609411302095
-35.012631823729286,-1093.6896837625404,0.02860037842273797
-35.012631823729286,-364.15364551603017,0.010582595505656907
-35.012631823729286,364.15364551602863,0.005842807899028435
-35.012631823729286,1093.689683762539,0.005559439987973361
-35.012631823729286,1826.9369810618202,0.016818536056389874
-35.012631823729286,2566.4543865098526,0.028498447754529654
-35.012631823729286,3314.932386176364,0.02876109826585442
-35.012631823729286,4075.255471659702,0.04608748370174144
-35.012631823729286,4850.57539401662,0.0838599815643874
-35.012631823729286,5644.400304639972,0.1086649205326626
-35.012631823729286,6460.706643257664,0.1842496558701563
-35.012631823729286,7304.083533942523,0.1630484246257315
-35.012631823729286,8179.924027017652,0.19444800368534343
-35.012631823729286,9094.684894328619,0.20535234755701667
-35.012631823729286,10056.248874561099,0.23063768468911852
-35.012631823729286,11074.444095836221,0.22516030675710136
-35.012631823729286,12161.812404945887,0.2343351766961257
-35.012631823729286,13334.78712847382,0.20319007618176266
-35.012631823729286,14615.57581998827,0.19415905352589732
-35.012631823729286,16035.326451009285,0.14548964844819
-35.012631823729286,17639.797753420946,0.13048227282915673
-35.012631823729286,19500.36812385895,0.11635463665783927
-30.10239470432593,-17639.797753420946,-0.004273941135262551
-30.10239470432593,-16035.326451009289,0.0004870185401045591
-30.10239470432593,-14615.575819988273,-0.011115076501851492
-30.10239470432593,-13334.787128473823,0.015703834131121235
-30.10239470432593,-12161.812404945887,0.008651373686882987
-30.10239470432593,-11074.444095836221,-0.007412703585801929
-30.10239470432593,-10056.248874561099,0.0058435646743909934
-30.10239470432593,-9094.684894328622,-0.006539948382885463
-30.10239470432593,-8179.924027017655,-0.007607368787366933
-30.10239470432593,-7304.083533942523,-0.02125817614993207
-30.10239470432593,-6460.706643257664,0.002720480616862535
-30.10239470432593,-5644.400304639972,0.0019143247064034308
-30.10239470432593,-4850.575394016621,0.00023656777433157903
-30.10239470432593,-4075.2554716597033,-0.01869972689604481
-30.10239470432593,-3314.932386176364,-0.007723634679552369
-30.10239470432593,-2566.4543865098526,0.002328269813077134
-30.10239470432593,-1826.9369810618202,0.00981612731126787
-30.10239470432593,-1093.6896837625404,0.019513449810024744
-30.10239470432593,-364.15364551603017,-0.0027011449369223916
-30.10239470432593,364.15364551602863,0.002699219531549759
-30.10239470432593,1093.689683762539,0.020161496288523182
-30.10239470432593,1826.9369810618202,0.03251552142625745
-30.10239470432593,2566.4543865098526,0.08617777330165148
-30.10239470432593,3314.932386176364,0.09531503896988103
-30.10239470432593,4075.255471659702,0.12662221214362623
-30.10239470432593,4850.57539401662,0.12308346992750312
-30.10239470432593,5644.400304639972,0.15591832916165313
-30.10239470432593,6460.706643257664,0.17891081456472754
-30.10239470432593,7304.083533942523,0.20720119352522132
-30.10239470432593,8179.924027017652,0.22838633182785723
-30.10239470432593,9094.684894328619,0.22503876105131543
-30.10239470432593,10056.248874561099,0.23304602143795056
-30.10239470432593,11074.444095836221,0.24827226051648169
-30.10239470432593,12161.812404945887,0.2011204716842117
-30.10239470432593,13334.78712847382,0.18658862820796016
-30.10239470432593,14615.57581998827,0.13394507524601565
-30.10239470432593,16035.326451009285,0.12049209138964
-30.10239470432593,17639.797753420946,0.11483790072312589
-30.10239470432593,19500.36812385895,0.052383100857803434
-23.3133618351709,-17639.797753420946,-0.006471531557331984
-23.3133618351709,-16035.326451009289,0.023137674841044367
-23.3133618351709,-14615.575819988273,-0.0038107387183722074
-23.3133618351709,-13334.787128473823,0.0037300182555759856
-23.3133618351709,-12161.812404945887,0.012409093682802859
-23.3133618351709,-11074.444095836221,0.005088046680246585
-23.3133618351709,-10056.248874561099,-0.01900266765809393
-23.3133618351709,-9094.684894328622,0.0008978960950232882
-23.3133618351709,-8179.924027017655,-0.008867891395325091
-23.3133618351709,-7304.083533942523,-0.004205246174765881
-23.3133618351709,-6460.706643257664,-0.009983685268286911
-23.3133618351709,-5644.400304639972,-0.003602931676688414
-23.3133618351709,-4850.575394016621,-0.010608120013997123
-23.3133618351709,-4075.2554716597033,0.013299807694998056
-23.3133618351709,-3314.932386176364,-0.007980941433420513
-23.3133618351709,-2566.4543865098526,0.0006807567137324228
-23.3133618351709,-1826.9369810618202,0.023460437901970686
-23.3133618351709,-1093.6896837625404,0.00823139047228177
-23.3133618351709,-364.15364551603017,0.032934361000746225
-23.3133618351709,364.15364551602863,0.07292203220641919
-23.3133618351709,1093.689683762539,0.08912694745037544
-23.3133618351709,1826.9369810618202,0.10593284192680148
-23.3133618351709,2566.4543865098526,0.11743749387543315
-23.3133618351709,3314.932386176364,0.158131522472635
-23.3133618351709,4075.255471659702,0.2080931151968979
-23.3133618351709,4850.57539401662,0.18830892421037734
-23.3133618351709,5644.400304639972,0.2107103592215525
-23.3133618351709,6460.706643257664,0.21570423272725675
-23.3133618351709,7304.083533942523,0.22263433113659195
-23.3133618351709,8179.924027017652,0.231304980265438
-23.3133618351709,9094.684894328619,0.2265551368335401
-23.3133618351709,10056.248874561099,0.2612655305948115
-23.3133618351709,11074.444095836221,0.17996349071234669
-23.3133618351709,12161.812404945887,0.13896893126370474
-23.3133618351709,13334.78712847382,0.12249646997757269
-23.3133618351709,14615.57581998827,0.08438876207737088
-23.3133618351709,16035.326451009285,0.05628655684800942
-23.3133618351709,17639.797753420946,-0.006023072781790343
-23.3133618351709,19500.36812385895,-0.002620060902269635
-24.835837533989757,-17639.797753420946,-0.0017034140662148076
-24.835837533989757,-16035.326451009289,-0.0006970464534283544
-24.835837533989757,-14615.575819988273,0.0011142064430925747
-24.835837533989757,-13334.787128473823,-0.006253019418853231
-24.835837533989757,-12161.812404945887,0.0025672532862610394
-24.835837533989757,-11074.444095836221,-0.009770705167349882
-24.835837533989757,-10056.248874561099,0.0035681557975478805
-24.835837533989757,-9094.684894328622,0.01053890776865685
-24.835837533989757,-8179.924027017655,-0.002680460792385623
-24.835837533989757,-7304.083533942523,-0.007214547924482197
-24.835837533989757,-6460.706643257664,-0.019092643935248083
-24.835837533989757,-5644.400304639972,-0.007676261559596258
-24.835837533989757,-4850.575394016621,-0.015494447571520445
-24.835837533989757,-4075.2554716597033,0.011265838252891064
-24.835837533989757,-3314.932386176364,0.013679425266792276
-24.835837533989757,-2566.4543865098526,-0.0005330046931288678
-24.835837533989757,-1826.9369810618202,0.010126620163844614
-24.835837533989757,-1093.6896837625404,0.007572061671556544
-24.835837533989757,-364.15364551603017,0.0023824167885958696
-24.835837533989757,364.15364551602863,0.05457178614064822
-24.835837533989757,1093.689683762539,0.07440012124930051
-24.835837533989757,1826.9369810618202,0.10946296461054582
-24.835837533989757,2566.4543865098526,0.09559298983520313
-24.835837533989757,3314.932386176364,0.09518096762507242
-24.835837533989757,4075.255471659702,0.1824141535028792
-24.835837533989757,4850.57539401662,0.19161572829656157
-24.835837533989757,5644.400304639972,0.20766285932073153
-24.835837533989757,6460.706643257664,0.21933854649843082
-24.835837533989757,7304.083533942523,0.2218617027645873
-24.835837533989757,8179.924027017652,0.22739119441890826
-24.835837533989757,9094.684894328619,0.22781677442731638
-24.835837533989757,10056.248874561099,0.2392576050693729
-24.835837533989757,11074.444095836221,0.18577451487868887
-24.835837533989757,12161.812404945887,0.14868878659219587
-24.835837533989757,13334.78712847382,0.1454525034514954
-24.835837533989757,14615.57581998827,0.11257058603995672
-24.835837533989757,16035.326451009285,0.06291731384358032
-24.835837533989757,17639.797753420946,0.0019062484869066434
-24.835837533989757,19500.36812385895,-0.01570261159099039
-22.80662517119621,-17639.797753420946,-0.0020643252932728904
-22.80662517119621,-16035.326451009289,0.007621007883856812
-22.80662517119621,-14615.575819988273,0.001073842235175113
-22.80662517119621,-13334.787128473823,0.011116662203098206
-22.80662517119621,-12161.812404945887,0.00062110132293411
-22.80662517119621,-11074.444095836221,0.017524639022187007
-22.80662517119621,-10056.248874561099,-0.01076236118455049
-22.80662517119621,-9094.684894328622,0.008023489001885686
-22.80662517119621,-8179.924027017655,-0.007794943074047908
-22.80662517119621,-7304.083533942523,0.010179341716975612
-22.80662517119621,-6460.706643257664,-0.007421642738189792
-22.80662517119621,-5644.400304639972,0.00497106660912089
-22.80662517119621,-4850.575394016621,0.004996266431630031
-22.80662517119621,-4075.2554716597033,0.004750737666819431
-22.80662517119621,-3314.932386176364,-0.012702950136039294
-22.80662517119621,-2566.4543865098526,0.01583062542428132
-22.80662517119621,-1826.9369810618202,-0.004214788700463188
-22.80662517119621,-1093.6896837625404,-0.0019113451604800334
-22.80662517119621,-364.15364551603017,0.041779318571679706
-22.80662517119621,364.15364551602863,0.07285346671720498
-22.80662517119621,1093.689683762539,0.10946417298439905
-22.80662517119621,1826.9369810618202,0.10432177517636546
-22.80662517119621,2566.4543865098526,0.0989641661806558
-22.80662517119621,3314.932386176364,0.19185221032791777
-22.80662517119621,4075.255471659702,0.1960007737281353
-22.80662517119621,4850.57539401662,0.21415141501163834
-22.80662517119621,5644.400304639972,0.2239297729494085
-22.80662517119621,6460.706643257664,0.2191743864943489
-22.80662517119621,7304.083533942523,0.2459954079614615
-22.80662517119621,8179.924027017652,0.23617336262166827
-22.80662517119621,9094.684894328619,0.23883712220291106
-22.80662517119621,10056.248874561099,0.24040936378424443
-22.80662517119621,11074.444095836221,0.16823157691763266
-22.80662517119621,12161.812404945887,0.12669945285371187
-22.80662517119621,13334.78712847382,0.1193853992214272
-22.80662517119621,14615.57581998827,0.08511360834924762
-22.80662517119621,16035.326451009285,0.05702392539671846
-22.80662517119621,17639.797753420946,0.009784064691017499
-22.80662517119621,19500.36812385895,0.005364400030924075
-17.35374846473879,-17639.797753420946,-0.004080199999714352
-17.35374846473879,-16035.326451009289,0.017208375316371698
-17.35374846473879,-14615.575819988273,0.007755024074036855
-17.35374846473879,-13334.787128473823,0.005781675445335928
-17.35374846473879,-12161.812404945887,0.0016501267176539261
-17.35374846473879,-11074.444095836221,-0.011011953771121715
-17.35374846473879,-10056.248874561099,0.0010358935276008569
-17.35374846473879,-9094.684894328622,0.002276004974640704
-17.35374846473879,-8179.924027017655,0.01672707164613208
-17.35374846473879,-7304.083533942523,0.005604277163415921
-17.35374846473879,-6460.706643257664,0.011214777792511774
-17.35374846473879,-5644.400304639972,-0.003765286257980526
-17.35374846473879,-4850.575394016621,0.009346110936875393
-17.35374846473879,-4075.2554716597033,0.02080357441182849
-17.35374846473879,-3314.932386176364,-0.0031014047848719932
-17.35374846473879,-2566.4543865098526,0.042998929285314916
-17.35374846473879,-1826.9369810618202,0.03812134904255895
-17.35374846473879,-1093.6896837625404,0.07198070239319318
-17.35374846473879,-364.15364551603017,0.0892392270313552
-17.35374846473879,364.15364551602863,0.09433484817222067
-17.35374846473879,1093.689683762539,0.1028944809801424
-17.35374846473879,1826.9369810618202,0.210884386770464
-17.35374846473879,2566.4543865098526,0.18862091718960788
-17.35374846473879,3314.932386176364,0.20264562635053315
-17.35374846473879,4075.255471659702,0.21070212630427565
-17.35374846473879,4850.57539401662,0.2303193473683627
-17.35374846473879,5644.400304639972,0.22056677251669005
-17.35374846473879,6460.706643257664,0.2137403085214457
-17.35374846473879,7304.083533942523,0.23308057296064916
-17.35374846473879,8179.924027017652,0.23090569973050049
-17.35374846473879,9094.684894328619,0.22411766225814883
-17.35374846473879,10056.248874561099,0.1797577253945925
-17.35374846473879,11074.444095836221,0.13374361532303874
-17.35374846473879,12161.812404945887,0.09243982549451787
-17.35374846473879,13334.78712847382,0.054288768971572324
-17.35374846473879,14615.57581998827,-0.01225052207978605
-17.35374846473879,16035.326451009285,0.021557499101954224
-17.35374846473879,17639.797753420946,0.010498982085926237
-17.35374846473879,19500.36812385895,-0.01017601778611582
-9.18157942874796,-17639.797753420946,-0.0007805429808973198
-9.18157942874796,-16035.326451009289,0.004264212191008223
-9.18157942874796,-14615.575819988273,0.00859592985984107
-9.18157942874796,-13334.787128473823,-0.0049985617888960885
-9.18157942874796,-12161.812404945887,-0.005551724357741599
-9.18157942874796,-11074.444095836221,-0.01073570887884916
-9.18157942874796,-10056.248874561099,0.01182080742269179
-9.18157942874796,-9094.684894328622,0.010349025801928913
-9.18157942874796,-8179.924027017655,0.005793381587270672
-9.18157942874796,-7304.083533942523,-3.531201448759517e-05
-9.18157942874796,-6460.706643257664,0.010365706153575679
-9.18157942874796,-5644.400304639972,0.0021981330633899497
-9.18157942874796,-4850.575394016621,0.02828617397486481
-9.18157942874796,-4075.2554716597033,0.028679204418135366
-9.18157942874796,-3314.932386176364,0.049897401752861475
-9.18157942874796,-2566.4543865098526,0.01980057215894346
-9.18157942874796,-1826.9369810618202,0.08084299583398509
-9.18157942874796,-1093.6896837625404,0.1857438276257289
-9.18157942874796,-364.15364551603017,0.19090809065740577
-9.18157942874796,364.15364551602863,0.21198625623735015
-9.18157942874796,1093.689683762539,0.2143619333157589
-9.18157942874796,1826.9369810618202,0.21659407062061087
-9.18157942874796,2566.4543865098526,0.2166232866698985
-9.18157942874796,3314.932386176364,0.2103591117305126
-9.18157942874796,4075.255471659702,0.2304218449564436
-9.18157942874796,4850.57539401662,0.22279158287817932
-9.18157942874796,5644.400304639972,0.22103071728303975
-9.18157942874796,6460.706643257664,0.22814292000907588
-9.18157942874796,7304.083533942523,0.23077341077153876
-9.18157942874796,8179.924027017652,0.14620896690321447
-9.18157942874796,9094.684894328619,0.10979624369217511
-9.18157942874796,10056.248874561099,0.06352487769854825
-9.18157942874796,11074.444095836221,-0.00047414282533047355
-9.18157942874796,12161.812404945887,-0.0034202084946481654
-9.18157942874796,13334.78712847382,0.0037591865598495455
-9.18157942874796,14615.57581998827,-0.006203304505667751
-9.18157942874796,16035.326451009285,-0.0023955163479124747
-9.18157942874796,17639.797753420946,-0.003655652625502755
-9.18157942874796,19500.36812385895,-0.021543779568172862
-5.4224364694705285,-17639.797753420946,0.0036387569939553056
-5.4224364694705285,-16035.326451009289,0.00311207654784648
-5.4224364694705285,-14615.575819988273,0.0018025170062349605
-5.4224364694705285,-13334.787128473823,-0.006448409491750601
-5.4224364694705285,-12161.812404945887,-0.0035489969700453474
-5.4224364694705285,-11074.444095836221,-0.004803291304135722
-5.4224364694705285,-10056.248874561099,-0.0009206941020209608
-5.4224364694705285,-9094.684894328622,-0.015833457977370076
-5.4224364694705285,-8179.924027017655,-0.015158242925205304
-5.4224364694705285,-7304.083533942523,0.014522167043628461
-5.4224364694705285,-6460.706643257664,0.04204799197867058
-5.4224364694705285,-5644.400304639972,0.03522209931319491
-5.4224364694705285,-4850.575394016621,0.05102577801375205
-5.4224364694705285,-4075.2554716597033,0.04127805605973983
-5.4224364694705285,-3314.932386176364,0.002910357269003676
